feature_shap,feature
0.00100,deriv2_rougher.state.floatbank10_d_level
0.00098,deriv3_encod_val_rougher.input.feed_pb
0.00097,deriv3_encod_dif_rougher.input.feed_fe
0.00096,value__fft_aggregated__aggtype_variance_p12_rougher.input.feed_pb
0.00094,value__mean_second_derivative_central_p12_rougher.state.floatbank10_b_air
0.00094,encod_val_rougher.input.feed_fe_poly_value__quantile__q_0.95_p24_rougher.input.feed_fe
0.00094,value__fft_aggregated__aggtype_kurtosis_p120_rougher.input.floatbank11_xanthate
0.00091,rougher.state.floatbank10_a_level_diff_value__quantile__q_0.95_p120_rougher.input.feed_fe
0.00090,rougher.input.feed_fe_rat_deriv1_rougher.input.feed_zn
0.00088,value__fft_aggregated__aggtype_skew_p24_primary_cleaner.state.floatbank8_a_air
0.00087,value__fft_aggregated__aggtype_skew_p12_primary_cleaner.input.feed_size
0.00081,value__fft_aggregated__aggtype_kurtosis_p12_rougher.input.feed_fe
0.00078,value__fft_aggregated__aggtype_kurtosis_p12_rougher.input.feed_zn
0.00075,rougher.input.feed_sol
0.00071,deriv2_encod_val_rougher.input.feed_pb
0.00068,value__quantile__q_0.95_p24_rougher.input.feed_fe_poly_rougher.input.feed_sol
0.00064,value__quantile__q_0.05_p12_rougher.input.floatbank10_copper_sulfate
0.00057,value__fft_aggregated__aggtype_skew_p12_rougher.input.feed_fe
0.00052,value__maximum_p6_rougher.input.feed_fe
0.00047,primary_cleaner.input.copper_sulfate_diff_encod_val_primary_cleaner.input.feed_size
0.00036,rougher.input.feed_fe_poly_value__quantile__q_0.95_p24_rougher.input.feed_fe
0.00036,deriv2_encod_val_rougher.input.feed_fe
0.00033,value__quantile__q_0.95_p24_rougher.input.feed_fe
0.00032,value__quantile__q_0.95_p24_rougher.input.feed_fe
0.00024,value__fft_aggregated__aggtype_kurtosis_p12_rougher.input.floatbank11_xanthate
0.00018,value__fft_aggregated__aggtype_skew_p12_rougher.input.floatbank11_xanthate
0.00013,value__fft_aggregated__aggtype_kurtosis_p12_rougher.state.floatbank10_b_air
0.00000,value__fft_aggregated__aggtype_skew_p12_secondary_cleaner.state.floatbank5_a_air
0.00000,value__fft_aggregated__aggtype_kurtosis_p12_secondary_cleaner.state.floatbank5_a_air
0.00000,value__fft_aggregated__aggtype_skew_p12_rougher.state.floatbank10_b_air
0.00000,value__fft_aggregated__aggtype_skew_p12_primary_cleaner.state.floatbank8_a_air
0.00000,value__fft_aggregated__aggtype_kurtosis_p12_primary_cleaner.state.floatbank8_a_air
